"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.089640083E0,8.794533938E-2,3.968271375E-2,4.546798546E-2
3.099586083E0,4.287880182E-2,4.760218263E-2,4.196429729E-2
3.109531083E0,-5.673553348E-3,1.970160842E-2,6.160158634E-2
3.119476083E0,-1.849152714E-2,-5.906857252E-3,8.708724221E-2
3.129421083E0,-3.021256328E-3,-3.192989051E-2,7.831117451E-2
3.139367083E0,2.881361693E-2,-5.572981238E-2,4.913064480E-2
3.149312083E0,3.191819608E-2,-6.271197259E-2,1.514370382E-2
3.159257083E0,3.062976211E-2,-4.671983778E-2,2.187733909E-2
3.169203083E0,4.883039027E-2,-4.530247271E-2,3.094404995E-2
3.179148083E0,8.007089406E-2,-4.150061309E-2,1.563603938E-2
3.189093083E0,8.675747752E-2,-2.767487168E-2,-4.998748116E-3
3.199039083E0,8.085062027E-2,-2.572307110E-2,-1.030918937E-2
3.208984083E0,6.677491039E-2,-3.662111163E-2,3.935157862E-3
3.218929083E0,5.259950548E-2,-4.200698197E-2,4.721023645E-3
3.228875083E0,5.857477516E-2,-4.742267311E-2,8.484127186E-4
3.238820083E0,5.684984654E-2,-9.736198783E-3,-6.606220789E-3
3.248765083E0,7.879707813E-2,2.159446907E-1,-1.610557079E-2
3.258711083E0,4.292207122E-2,-1.840674251E-1,3.774787009E-2
3.268656083E0,4.114100933E-3,-1.190194899E-1,2.017230928E-2
3.278601083E0,3.470614851E-2,-8.609440327E-3,-1.562200606E-2
3.288547083E0,7.370970815E-2,-3.149251878E-2,-7.908943892E-3
3.298492083E0,5.653643578E-2,-1.858829856E-2,-1.464435160E-2
3.308437083E0,2.687292606E-2,-2.646625221E-2,-3.266484898E-2
3.318383083E0,9.703162014E-3,-2.944131553E-2,-4.793547392E-3
3.328328083E0,2.284448683E-2,-1.318839490E-2,3.111420393E-2
3.338273083E0,5.429549038E-2,-5.289391279E-3,1.787786186E-2
3.348219083E0,4.698091596E-2,-1.629911363E-2,-9.460228477E-3
3.358164083E0,3.315955997E-2,-1.581262529E-2,-1.763925891E-2
3.368109083E0,3.321218491E-2,-1.770127594E-2,-2.765791476E-2
3.378054083E0,3.954471946E-2,-1.657919526E-2,-4.004001517E-2
3.388000083E0,3.970639497E-2,-3.298999071E-3,-4.949205754E-2
3.397945083E0,3.070811480E-2,6.050114036E-3,-2.679428101E-2
3.407890083E0,2.746495664E-2,1.093312383E-2,-2.399057765E-2
3.417836083E0,2.981992275E-2,4.857691348E-2,-2.372270208E-2
3.427781083E0,6.382001996E-2,2.160382462E-1,-1.385611039E-2
3.437726083E0,-1.322552472E-2,-1.396689320E-1,2.163820624E-2
3.447672083E0,-2.497111917E-2,-1.303361911E-1,2.896538872E-2
3.457617083E0,-2.752167463E-2,5.254307985E-3,-2.979624152E-2
3.467562083E0,5.135931104E-2,-3.723974705E-2,-2.200599611E-2
3.477508083E0,5.146134496E-2,-3.926054478E-2,-4.135560215E-2
3.487453083E0,3.628401965E-2,-4.652278662E-2,-5.653263509E-2
3.497398083E0,2.682994902E-2,-3.289234221E-2,-3.877873421E-2
3.507344083E0,2.884402245E-2,-1.536472857E-2,-1.578982115E-2
3.517289083E0,5.691387355E-2,4.259111881E-3,-1.225612946E-3
3.527234083E0,6.980025977E-2,3.253975511E-3,-5.382946730E-3
3.537180083E0,5.755531311E-2,5.548422933E-3,-2.157739520E-2
3.547125083E0,4.636198819E-2,-2.868059278E-3,-5.836690664E-3
3.557070083E0,2.188700527E-2,1.624298036E-2,4.778929353E-3
3.567016083E0,1.909203619E-2,3.955407500E-2,1.616992671E-2
3.576961083E0,2.254978716E-2,7.717973828E-2,2.826840062E-2
3.586906083E0,1.384620667E-2,2.112955695E-1,2.315321982E-2
3.596852083E0,-1.572901011E-2,-7.166932225E-2,5.580758035E-2
3.606797083E0,-6.472750783E-2,-1.898789728E-1,6.638106387E-2
3.616742083E0,-7.601058751E-2,-4.299983919E-2,3.455704451E-2
3.626687083E0,-1.053989857E-2,2.482084572E-2,6.611680627E-2
3.636633083E0,-7.880000174E-3,1.097346961E-2,9.307656348E-2
3.646578083E0,-3.084406257E-4,-2.976583600E-2,8.118913751E-2
